id,class,img_height,img_width,height_width_dims,aspect_ratio,img_height_width
the_mickey_sweater_(m)_3_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_milwaukee_brewers_baseball_shirt_(l)_5_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_minnesota_fish_graphic_tee_(l)_9_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_minnie_mouse_sweater_(m)_2_09_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_most_awesome_mom_sweater_(l)_8_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_naf_naf_spell_out_sweater_(s)_4_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_nautica_fleecy_sweater_(xxl)_1_05_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_nautica_jacket_(xl)_1_11_25_06_2022.jpg,not_drip,590,394,590_394,0.67,590_394
the_nautica_polo_(l)_7_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_nautica_reversible_puffer_gilet_(xl)_2_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_nautica_spell_out_tee_(s)_5_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_new_york_big_apple_sweater_(l)_3_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_new_york_graphic_sweater_(m)_4_05_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_nike_air_graphic_tee_(m)_9_05_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_nike_basketball_graphic_tee_(m)_9_05_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_nike_button_up_shacket_(m)_3_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_nike_button_up_shacket_(xxl)_2_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_nike_coat_(xxl)_1_38_25_06_2022.jpg,not_drip,590,394,590_394,0.67,590_394
the_nike_graphic_tee_(m)_9_05_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_nike_jacket_(s)_1_31_25_06_2022.jpg,not_drip,590,394,590_394,0.67,590_394
the_nike_jacket_(xl)_1_24_25_06_2022.jpg,drip,590,394,590_394,0.67,590_394
the_nike_jacket_(xl)_3_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_nike_popper_trackies_(m)_1_09_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_nike_shell_jacket_(l)_3_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_nike_striped_polo_shirt_(m)_1_46_25_06_2022.jpg,drip,590,394,590_394,0.67,590_394
the_nike_tie_dye_sweater_(l)_2_09_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_nike_track_jacket_(m)_1_05_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_nike_track_jacket_(m)_2_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_nike_track_jacket_(m)_3_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_nike_windbreaker_jacket_(xl)_3_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_noodle_bowl_shirt_(xl)_1_36_25_06_2022.jpg,not_drip,590,394,590_394,0.67,590_394
the_north_face_fleece_(m)_2_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_north_face_fleece_(xl)_6_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_oklahoma_pullover_(l)_1_05_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_pacifica_graphic_tee_(xl)_9_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_paisley_patterned_jacket_(s)_1_4_25_06_2022.jpg,not_drip,590,394,590_394,0.67,590_394
the_patterned_shell_puffer_(s)_1_09_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_pebble_beach_sweater_(m)_2_09_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_pepsi_graphic_sweater_(xl)_4_05_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_puma_basketball_sweater_(l)_1_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_puma_coat_(xl)_1_12_25_06_2022.jpg,not_drip,590,394,590_394,0.67,590_394
the_puma_coat_(xxl)_1_14_25_06_2022.jpg,not_drip,590,394,590_394,0.67,590_394
the_puma_embroidered_sweater_(l)_4_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_puma_embroidered_sweater_(m)_3_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_puma_embroidered_sweater_(m)_4_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_puma_harrington_jacket_(m)_2_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_puma_hoodie_(xl)_3_09_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_puma_jacket_(m)_1_29_25_06_2022.jpg,not_drip,590,394,590_394,0.67,590_394
the_puma_king_track_jacket_(xl)_2_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_puma_shell_jacket_(m)_3_05_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_puma_shell_suit_jacket_(xl)_1_23_25_06_2022.jpg,not_drip,590,394,590_394,0.67,590_394
the_puma_smash_shell_jacket_(m)_4_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_puma_sweater_(m)_2_09_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_puma_sweater_(m)_3_05_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_puma_sweater_(xxl)_2_09_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_quilted_gilet_(m)_1_25_25_06_2022.jpg,not_drip,590,394,590_394,0.67,590_394
the_rainbow_tie_dye_tee_(xl)_7_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_ralph_lauren_bucket_hat_6_05_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_ralph_lauren_chaps_button_up_tee_(m)_9_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_ralph_lauren_check_rework_bucket_hat_6_05_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_ralph_lauren_check_rework_bucket_hat_7_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_ralph_lauren_check_rework_bucket_hat_8_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_ralph_lauren_denim_rework_bucket_hat_7_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_ralph_lauren_denim_rework_bucket_hat_8_05_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_ralph_lauren_logo_tee_(xl)_9_05_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_ralph_lauren_long_sleeve_polo_(xl)_9_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_ralph_lauren_long_sleeve_polo_shirt_(l)_3_09_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_ralph_lauren_plaid_rework_bucket_hat_6_05_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_ralph_lauren_plaid_rework_bucket_hat_7_05_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_ralph_lauren_plaid_rework_bucket_hat_8_05_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_ralph_lauren_rework_bucket_hat_(one_size)_1_09_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_ralph_lauren_rework_bucket_hat_(one_size)_2_09_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_ralph_lauren_rework_bucket_hat_6_05_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_ralph_lauren_rework_bucket_hat_7_05_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_ralph_lauren_rework_bucket_hat_8_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_ralph_lauren_rugby_(l)_2_09_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_ralph_lauren_small_logo_tee_(l)_9_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_ralph_lauren_striped_rework_bucket_hat_6_05_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_ralph_lauren_striped_rework_bucket_hat_7_05_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_ralph_lauren_striped_rework_bucket_hat_8_05_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_ralph_lauren_striped_rugby_sweater_(m)_3_09_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_ralph_lauren_tartan_bucket_hat_6_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_ralph_lauren_tartan_rework_bucket_hat_6_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_ralph_lauren_tartan_rework_bucket_hat_7_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_ralph_lauren_v_neck_tee_(xl)_9_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_reebok_classics_jacket_(m)_4_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_reebok_classics_jacket_(xs)_1_09_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_reebok_classics_sweater_(m)_3_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_reebok_coat_(l)_2_05_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_reebok_coat_(l)_3_05_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_reebok_coat_(s)_5_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_reebok_embroidered_logo_tee_(l)_9_05_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_reebok_fleece_(l)_1_09_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_reebok_fleece_(m)_1_05_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_reebok_fleece_(m)_3_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_reebok_fleece_(xl)_8_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_reebok_fleece_sweater_(s)_3_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_reebok_indiana_colts_football_tee_(l)_5_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_reebok_jacket_(3xl)_4_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_reebok_jacket_(l)_1_16_25_06_2022.jpg,drip,590,394,590_394,0.67,590_394
the_reebok_jacket_(l)_2_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_reebok_jacket_(l)_5_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_reebok_jacket_(m)_1_5_25_06_2022.jpg,not_drip,590,394,590_394,0.67,590_394
the_reebok_jacket_(m)_3_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_reebok_jacket_(xl)_3_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_reebok_jacket_(xl)_5_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_reebok_puffer_coat_(l)_2_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_reebok_shell_jacket_(l)_1_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_reebok_shell_jacket_(m)_1_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_reebok_shell_jacket_(xl)_4_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_reebok_sweater_(l)_3_09_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_reebok_sweater_(m)_3_09_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_reebok_sweater_(s)_2_09_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_reebok_tie_dye_sweater_(l)_4_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_reebok_track_jacket_(l)_2_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_reebok_track_jacket_(l)_4_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_reebok_track_jacket_(xxl)_2_05_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_replica_real_madrid_football_shirt_(m)_6_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_san_francisco_cats_on_a_tram_sweater_(s)_4_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_schott_sweater_(l)_2_09_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_schott_sweater_(m)_3_09_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_sergio_tacchini_shell_jacket_(s)_3_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_spanish_football_tee_(xl)_5_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_spongebob_squarepants_graphic_tee_(m)_9_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_sports_sweater_(m)_1_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_sports_sweater_(s)_1_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_springfield_soccer_graphic_tee_(l)_5_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_starter_nfl_broncos_jacket_(l)_3_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_starter_orioles_baseball_shirt_(xl)_5_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_starter_sweater_(l)_2_09_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_steve_&_barry's_hot_rod_cafe_sweater_(l)_3_09_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_striped_rugby_sweater_(xl)_3_09_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_striped_sweater_(xl)_2_09_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_student_of_excellence_graphic_tee_(xl)_5_05_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_st_patricks_day_lacrosse_graphic_tee_(xl)_5_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_tartan_fleece_(m)_1_09_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_teddy_bear_fleece_(l)_2_09_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_texas_american_football_graphic_tee_(l)_5_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_thirsty_whale_bar_sweater_(m)_4_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_timberland_coat_(l)_1_30_25_06_2022.jpg,not_drip,590,394,590_394,0.67,590_394
the_timberland_fleece_(l)_1_05_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_timberland_fleece_(s)_6_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_timberland_spell_out_tee_(xl)_5_05_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_timberland_track_jacket_(l)_2_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_tim_mcgraw_&_faith_hill_tour_tee_(m)_9_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_tommy_hilfiger_cord_rework_bucket_hat_6_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_tommy_hilfiger_long_sleeve_polo_(l)_9_05_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_tommy_hilfiger_plaid_rework_bucket_hat_6_05_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_tommy_hilfiger_pocket_tee_(l)_9_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_tommy_hilfiger_polo_shirt_(xl)_1_35_25_06_2022.jpg,not_drip,590,394,590_394,0.67,590_394
the_tommy_hilfiger_puffer_jacket_(s)_2_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_tommy_hilfiger_rework_bucket_hat_7_05_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_tommy_hilfiger_rework_bucket_hat_8_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_tommy_hilfiger_shirt_(m)_8_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_tommy_hilfiger_striped_rework_bucket_hat_6_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_tommy_hilfiger_striped_rework_bucket_hat_7_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_tommy_hilfiger_v_neck_tee_(l)_9_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_trout_fishing_sweater_(xl)_2_09_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_umbro_embroidered_logo_tee_(m)_9_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_umbro_embroidered_sweater_(m)_4_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_umbro_embroidered_tee_(l)_5_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_umbro_hoodie_(l)_2_09_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_umbro_puffer_(s)_2_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_umbro_puffer_jacket_(l)_3_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_umbro_puffer_jacket_(xl)_3_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_umbro_rugby_pullover_(m)_4_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_umbro_shell_suit_jacket_(s)_2_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_umbro_sweater_(m)_2_09_12_2021.jpg,drip,590,394,590_394,0.67,590_394
the_umbro_sweater_(m)_3_09_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_umbro_sweater_(xl)_2_09_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_umbro_track_jacket_(l)_1_43_25_06_2022.jpg,not_drip,590,394,590_394,0.67,590_394
the_usa_olympic_rain_jacket_(l)_3_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_uss_providence_sweater_(xxl)_1_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_varsity_sweater_(m)_3_09_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_vegas_runnin_rebels_graphic_tee_(l)_5_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_winnie_the_pooh_fleece_(l)_3_09_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_winter_wonderland_fleece_jacket_(m)_3_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_wolf_graphic_sweater_(xl)_4_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
the_y2k_dc_jacket_(s)_1_10_25_06_2022.jpg,not_drip,590,394,590_394,0.67,590_394
the_ysl_striped_shirt_(m)_8_05_12_2021.jpg,not_drip,590,394,590_394,0.67,590_394
